Date,Open,High,Low,Close,Adj Close,Volume
1993-04-19,1.732143,1.812500,1.723214,49.250000,1.758929,241250800
1993-04-26,1.758929,1.875000,1.732143,51.250000,1.830357,152625200
1993-05-03,1.830357,1.982143,1.821429,54.750000,1.955357,160356000
1993-05-10,1.964286,2.000000,1.892857,55.500000,1.982143,220166800
1993-05-17,1.982143,2.111607,1.946429,57.500000,2.053571,211153600
1993-05-24,2.026786,2.098214,1.977679,56.625000,2.022321,208460000
1993-05-31,2.017857,2.080357,1.946429,54.875000,1.959821,176523200
1993-06-07,1.946429,1.955357,1.526786,43.750000,1.562500,769462400
1993-06-14,1.571429,1.616071,1.419643,41.000000,1.464286,442906800
1993-06-21,1.446429,1.500000,1.410714,40.000000,1.428571,317671200
1993-06-28,1.446429,1.446429,1.348214,38.500000,1.375000,314484800
1993-07-05,1.366071,1.392857,1.294643,36.750000,1.312500,169534400
1993-07-12,1.312500,1.383929,0.946429,27.500000,0.982143,759231200
1993-07-19,1.000000,1.026786,0.910714,26.250000,0.937500,559750800
1993-07-26,0.955357,1.008929,0.928571,27.750000,0.991071,194762400
1993-08-02,1.008929,1.098214,1.000000,29.249998,1.044643,242768400
1993-08-09,1.044643,1.080357,0.928571,27.375000,0.977679,239537200
1993-08-16,0.982143,1.062500,0.964286,28.000000,1.000000,162853600
1993-08-23,1.000000,1.026786,0.937500,26.500000,0.946429,175229600
1993-08-30,0.946429,0.955357,0.901786,25.750000,0.919643,268094400
1993-09-06,0.928571,0.964286,0.906250,26.250000,0.937500,163548000
1993-09-13,0.937500,0.946429,0.839286,25.250000,0.901786,262035200
1993-09-20,0.901786,0.910714,0.852679,25.000000,0.892857,143886400
1993-09-27,0.892857,0.901786,0.803571,22.750000,0.812500,263841200
1993-10-04,0.808036,0.857143,0.785714,22.625000,0.808036,204685600
1993-10-11,0.812500,1.017857,0.812500,28.250000,1.008929,440106800
1993-10-18,1.000000,1.125000,0.973214,30.250002,1.080357,427042000
1993-10-25,1.080357,1.151786,1.035714,30.750000,1.098214,320499200
1993-11-01,1.098214,1.178571,1.080357,31.874998,1.138393,267646400
1993-11-08,1.142857,1.147321,1.062500,31.750000,1.133929,175327600
1993-11-15,1.125000,1.250000,1.125000,33.000000,1.178571,250045600
1993-11-22,1.169643,1.196429,1.116071,32.625000,1.165179,117664400
1993-11-29,1.151786,1.165179,1.107143,31.500000,1.125000,135427600
1993-12-06,1.125000,1.160714,0.991071,28.250000,1.008929,235110400
1993-12-13,1.008929,1.062500,0.991071,29.500000,1.053571,233349200
1993-12-20,1.044643,1.062500,0.946429,27.250000,0.973214,212122400
1993-12-27,0.991071,1.080357,0.973214,29.249998,1.044643,225576400
1994-01-03,1.053571,1.214286,1.035714,33.125000,1.183036,436035600
1994-01-10,1.178571,1.209821,1.062500,30.999998,1.107143,435554000
1994-01-17,1.107143,1.196429,1.026786,33.375000,1.191964,509580400
1994-01-24,1.187500,1.258929,1.178571,34.000000,1.214286,392243600
1994-01-31,1.196429,1.250000,1.151786,33.500000,1.196429,258389600
1994-02-07,1.196429,1.339286,1.196429,37.000000,1.321429,416024000
1994-02-14,1.321429,1.357143,1.294643,36.250000,1.294643,197892800
1994-02-21,1.294643,1.366071,1.267857,36.000000,1.285714,227446800
1994-02-28,1.294643,1.339286,1.241071,36.750000,1.312500,261290400
1994-03-07,1.321429,1.361607,1.285714,37.250000,1.330357,262648400
1994-03-14,1.375000,1.375000,1.276786,36.375000,1.299107,293330800
1994-03-21,1.299107,1.303571,1.169643,32.750000,1.169643,309439200
1994-03-28,1.178571,1.214286,1.125000,33.250000,1.187500,218744400
1994-04-04,1.151786,1.223214,1.133929,33.500000,1.196429,162377600
1994-04-11,1.196429,1.196429,1.071429,30.250002,1.080357,221785200
1994-04-18,1.089286,1.142857,0.964286,29.750000,1.062500,446689600
1994-04-25,1.062500,1.125000,1.053571,30.000000,1.071429,179681600
1994-05-02,1.071429,1.205357,1.053571,32.312500,1.154018,274097600
1994-05-09,1.151786,1.160714,1.044643,30.000000,1.071429,158138400
1994-05-16,1.071429,1.160714,1.026786,31.062500,1.109375,202770400
1994-05-23,1.107143,1.133929,1.053571,29.937500,1.069196,141058400
1994-05-30,1.053571,1.053571,0.955357,27.625000,0.986607,345441600
1994-06-06,0.982143,0.991071,0.910714,26.500000,0.946429,244176800
1994-06-13,0.941964,1.000000,0.924107,26.500000,0.946429,212363200
1994-06-20,0.937500,0.973214,0.883929,25.609299,0.914618,263446400
1994-06-27,0.901786,0.968750,0.879464,25.750000,0.919643,211688400
1994-07-04,0.915179,0.986607,0.910714,27.062500,0.966518,140403200
1994-07-11,0.968750,1.080357,0.941964,28.250000,1.008929,268657200
1994-07-18,1.004464,1.141739,0.941964,30.999998,1.107143,371554400
1994-07-25,1.111607,1.214286,1.093750,33.687500,1.203125,386582000
1994-08-01,1.200893,1.205357,1.147321,33.250000,1.187500,249362400
1994-08-08,1.183036,1.254464,1.178571,34.750000,1.241071,237795600
1994-08-15,1.241071,1.263393,1.214286,34.875000,1.245536,224700000
1994-08-22,1.241071,1.299107,1.223214,35.750000,1.276786,260360800
1994-08-29,1.276786,1.334821,1.236607,35.375000,1.263393,247903600
1994-09-05,1.258929,1.308036,1.250000,35.750000,1.276786,152849200
1994-09-12,1.272321,1.330357,1.250000,36.375000,1.299107,229238800
1994-09-19,1.299107,1.312500,1.200893,33.937500,1.212054,221390400
1994-09-26,1.209821,1.232143,1.191964,33.687500,1.203125,128284800
1994-10-03,1.200893,1.361607,1.160714,37.000000,1.321429,473272800
1994-10-10,1.325893,1.531250,1.321429,41.125000,1.468750,666097600
1994-10-17,1.459821,1.526786,1.388393,42.625000,1.522321,416152800
1994-10-24,1.526786,1.562500,1.482143,42.125000,1.504464,283872400
1994-10-31,1.500000,1.553011,1.428571,40.375000,1.441964,273828800
1994-11-07,1.441964,1.535714,1.433036,41.125000,1.468750,270900000
1994-11-14,1.473214,1.535714,1.415179,40.000000,1.428571,198030000
1994-11-21,1.428571,1.437500,1.299107,37.750000,1.348214,209742400
1994-11-28,1.343750,1.406250,1.272321,36.562500,1.305804,269105200
1994-12-05,1.303571,1.370536,1.241071,36.250000,1.294643,246562400
1994-12-12,1.299107,1.370536,1.267857,37.250000,1.330357,265521200
1994-12-19,1.330357,1.406250,1.330357,38.875000,1.388393,223092800
1994-12-26,1.401786,1.424107,1.366071,39.000000,1.392857,91378000
1995-01-02,1.388393,1.540179,1.352679,42.000000,1.500000,353203200
1995-01-09,1.486607,1.716518,1.464286,44.875000,1.602679,666464400
1995-01-16,1.602679,1.678571,1.517857,42.625000,1.522321,490350000
1995-01-23,1.495536,1.522321,1.392857,39.875000,1.424107,419666800
1995-01-30,1.433036,1.504464,1.424107,40.500000,1.446429,281131200
1995-02-06,1.455357,1.578125,1.410714,43.750000,1.562500,418462800
1995-02-13,1.553571,1.589286,1.517857,42.500000,1.517857,243507600
1995-02-20,1.522321,1.526786,1.375000,39.000000,1.392857,369630800
1995-02-27,1.366071,1.455357,1.357143,40.250000,1.437500,282685200
1995-03-06,1.419643,1.441964,1.348214,39.500000,1.410714,245618800
1995-03-13,1.415179,1.415179,1.232143,35.125000,1.254464,579241600
1995-03-20,1.254464,1.410714,1.250000,37.750000,1.348214,318152800
1995-03-27,1.343750,1.343750,1.209821,35.250000,1.258929,446532800
1995-04-03,1.267857,1.357143,1.200893,36.750000,1.312500,466477200
1995-04-10,1.316964,1.415179,1.290179,38.250000,1.366071,245347200
1995-04-17,1.361607,1.410714,1.272321,39.125000,1.397321,428876000
1995-04-24,1.392857,1.415179,1.330357,38.250000,1.366071,277874800
1995-05-01,1.366071,1.424107,1.339286,38.875000,1.388393,244599600
1995-05-08,1.424107,1.560268,1.419643,43.625000,1.558036,539137200
1995-05-15,1.540179,1.584821,1.517857,42.750000,1.526786,420795200
1995-05-22,1.517857,1.584821,1.508929,42.687500,1.524554,302657600
1995-05-29,1.522321,1.531250,1.464286,42.125000,1.504464,162083600
1995-06-05,1.513393,1.584821,1.504464,43.500000,1.553571,254301600
1995-06-12,1.571429,1.593750,1.549107,43.875000,1.566964,159518800
1995-06-19,1.566964,1.790179,1.553571,48.750000,1.741071,634989600
1995-06-26,1.723214,1.732143,1.620536,46.437500,1.658482,258571600
1995-07-03,1.660714,1.758929,1.633929,48.625000,1.736607,196915600
1995-07-10,1.736607,1.781250,1.647321,48.750000,1.741071,356672400
1995-07-17,1.745536,1.776786,1.535714,43.750000,1.562500,522746000
1995-07-24,1.571429,1.696429,1.562500,45.500000,1.625000,308929600
1995-07-31,1.625000,1.629464,1.553571,44.250000,1.580357,262704400
1995-08-07,1.575893,1.593750,1.495536,43.062500,1.537946,292082000
1995-08-14,1.535714,1.625000,1.531250,44.875000,1.602679,316489600
1995-08-21,1.602679,1.651786,1.575893,44.750000,1.598214,291225200
1995-08-28,1.602679,1.607143,1.517857,42.937500,1.533482,224954800
1995-09-04,1.553571,1.618304,1.526786,44.750000,1.598214,204458800
1995-09-11,1.602679,1.625000,1.267857,35.875000,1.281250,646004800
1995-09-18,1.299107,1.339286,1.281250,37.062500,1.323661,544824000
1995-09-25,1.366071,1.366629,1.241071,37.250000,1.330357,407988000
1995-10-02,1.348214,1.375000,1.272321,35.687500,1.274554,375426800
1995-10-09,1.263393,1.316964,1.200893,36.000000,1.285714,375737600
1995-10-16,1.294643,1.412946,1.236607,35.125000,1.254464,551079200
1995-10-23,1.254464,1.267857,1.218750,34.750000,1.241071,206169600
1995-10-30,1.245536,1.325893,1.236607,36.500000,1.303571,247570400
1995-11-06,1.303571,1.464286,1.299107,39.750000,1.419643,472553200
1995-11-13,1.437500,1.517857,1.410714,40.125000,1.433036,331886800
1995-11-20,1.437500,1.441964,1.352679,40.187500,1.435268,137205600
1995-11-27,1.450893,1.450893,1.325893,37.625000,1.343750,194124000
1995-12-04,1.433036,1.433036,1.352679,39.375000,1.406250,332166800
1995-12-11,1.410714,1.415179,1.227679,35.250000,1.258929,508622800
1995-12-18,1.254464,1.258929,1.129464,32.250000,1.151786,507668000
1995-12-25,1.160714,1.191964,1.129464,31.874998,1.138393,240550800
1996-01-01,1.151786,1.223214,1.120536,34.250000,1.223214,328809600
1996-01-08,1.232143,1.267857,1.151786,33.875000,1.209821,474146400
1996-01-15,1.205357,1.241071,1.049107,29.875000,1.066964,620004000
1996-01-22,1.062500,1.214286,1.022321,30.625000,1.093750,831219200
1996-01-29,1.035714,1.062500,0.959261,29.249998,1.044643,543130000
1996-02-05,1.060268,1.071429,0.982143,27.750000,0.991071,343532000
1996-02-12,1.004464,1.031250,0.977679,27.500000,0.982143,216120800
1996-02-19,1.000000,1.080357,1.000000,29.875000,1.066964,239055600
1996-02-26,1.071429,1.075893,0.950893,26.875000,0.959821,199844400
1996-03-04,0.973214,0.977679,0.892857,26.000000,0.928571,203529200
1996-03-11,0.937500,0.941964,0.910714,25.875000,0.924107,129396400
1996-03-18,0.926339,0.946429,0.888393,25.375000,0.906250,141758400
1996-03-25,0.910714,0.919643,0.821429,24.562500,0.877232,304220000
1996-04-01,0.897321,0.924107,0.857143,24.125000,0.861607,104591200
1996-04-08,0.852679,0.946429,0.848214,25.500000,0.910714,189593600
1996-04-15,0.910714,0.928571,0.866071,25.062500,0.895089,164987200
1996-04-22,0.901786,0.910714,0.861607,24.750000,0.883929,193169200
1996-04-29,0.892857,0.892857,0.839286,23.875000,0.852679,166796000
1996-05-06,0.888393,0.977679,0.883929,27.250000,0.973214,259621600
1996-05-13,0.968750,1.031250,0.950893,27.625000,0.986607,232596000
1996-05-20,0.995536,1.004464,0.919643,26.750000,0.955357,159518800
1996-05-27,0.955357,0.973214,0.883929,26.125000,0.933036,146871200
1996-06-03,0.924107,0.928571,0.839286,24.375000,0.870536,506917600
1996-06-10,0.870536,0.890064,0.852679,23.937500,0.854911,186930800
1996-06-17,0.861607,0.861607,0.799107,22.625000,0.808036,194891200
1996-06-24,0.808036,0.808036,0.700893,21.000000,0.750000,279745200
1996-07-01,0.754464,0.767857,0.687500,19.500000,0.696429,153938400
1996-07-08,0.700893,0.709821,0.616071,18.062500,0.645089,276567200
1996-07-15,0.647321,0.776786,0.571429,20.750000,0.741071,454767600
1996-07-22,0.745536,0.785714,0.709821,22.000000,0.785714,196128800
1996-07-29,0.785714,0.812500,0.754464,21.625000,0.772321,178998400
1996-08-05,0.772321,0.834821,0.741071,23.125000,0.825893,193841200
1996-08-12,0.834821,0.843750,0.790179,22.500000,0.803571,144023600
1996-08-19,0.799107,0.857143,0.799107,23.875000,0.852679,210641200
1996-08-26,0.852679,0.892857,0.839286,24.250000,0.866071,188809600
1996-09-02,0.861607,0.879464,0.808036,23.000000,0.821429,172541600
1996-09-09,0.808036,0.812500,0.723214,21.000000,0.750000,219671200
1996-09-16,0.767857,0.861607,0.763393,22.875000,0.816964,268951200
1996-09-23,0.816964,0.816964,0.785714,22.312500,0.796875,120862000
1996-09-30,0.790179,0.883929,0.785714,22.812500,0.814732,315672000
1996-10-07,0.821429,0.879464,0.816964,24.250000,0.866071,192186400
1996-10-14,0.875000,0.991071,0.866071,26.562500,0.948661,594193600
1996-10-21,0.946429,0.950893,0.866071,24.500000,0.875000,180829600
1996-10-28,0.897321,0.897321,0.794643,24.250000,0.866071,245557200
1996-11-04,0.870536,0.937500,0.848214,26.250000,0.937500,248368400
1996-11-11,0.941964,0.941964,0.892857,25.000000,0.892857,124586000
1996-11-18,0.892857,0.906250,0.870536,25.250000,0.901786,138737200
1996-11-25,0.906250,0.910714,0.857143,24.125000,0.861607,80816400
1996-12-02,0.861607,0.910714,0.852679,25.125000,0.897321,253215200
1996-12-09,0.901786,0.906250,0.830357,23.250000,0.830357,170598400
1996-12-16,0.839286,0.843750,0.763393,23.500000,0.839286,298720800
1996-12-23,0.857143,0.866071,0.816964,23.125000,0.825893,152950000
1996-12-30,0.825893,0.830357,0.741071,21.750000,0.776786,227094000
1997-01-06,0.629464,0.656250,0.616071,18.250000,0.651786,1190067200
1997-01-13,0.660714,0.660714,0.593750,16.750000,0.598214,497767200
1997-01-20,0.602679,0.625000,0.598214,16.875000,0.602679,285675600
1997-01-27,0.611607,0.616071,0.589286,16.625000,0.593750,228967200
1997-02-03,0.602679,0.607143,0.540179,15.812500,0.564732,527503200
1997-02-10,0.575893,0.584821,0.553571,16.312500,0.582589,233707600
1997-02-17,0.593750,0.638393,0.571429,16.375000,0.584821,236401200
1997-02-24,0.580357,0.620536,0.580357,16.250000,0.580357,145930400
1997-03-03,0.589286,0.607143,0.571429,16.500000,0.589286,129180800
1997-03-10,0.593750,0.598214,0.571429,16.562500,0.591518,151048800
1997-03-17,0.580357,0.625000,0.566964,16.625000,0.593750,245389200
1997-03-24,0.589286,0.687500,0.574218,18.625000,0.665179,357380800
1997-03-31,0.665179,0.700893,0.616071,19.250000,0.687500,609260400
1997-04-07,0.705357,0.709821,0.647321,18.250000,0.651786,222656000
1997-04-14,0.656250,0.687500,0.642857,18.375000,0.656250,173882800
1997-04-21,0.665179,0.665179,0.620536,17.500000,0.625000,100153200
1997-04-28,0.633929,0.642857,0.598214,17.000000,0.607143,132622000
1997-05-05,0.607143,0.625000,0.584821,17.062500,0.609375,141792000
1997-05-12,0.616071,0.642857,0.607143,17.250000,0.616071,172485600
1997-05-19,0.625000,0.629464,0.589286,16.875000,0.602679,100783200
1997-05-26,0.598214,0.625000,0.584821,16.625000,0.593750,114534000
1997-06-02,0.607143,0.611607,0.589286,16.750000,0.598214,76179600
1997-06-09,0.595982,0.604911,0.562500,15.812500,0.564732,132504400
1997-06-16,0.566964,0.589286,0.549107,15.562501,0.555804,154280000
1997-06-23,0.553571,0.558036,0.522321,14.687501,0.524554,237316800
1997-06-30,0.526786,0.526786,0.464286,13.687500,0.488839,264650400
1997-07-07,0.497768,0.553571,0.455357,15.187500,0.542411,414159200
1997-07-14,0.544643,0.647321,0.531250,17.343700,0.619418,584861200
1997-07-21,0.627232,0.631696,0.558036,16.250000,0.580357,269749200
1997-07-28,0.587054,0.685268,0.580357,19.187500,0.685268,325446800
1997-08-04,0.685268,1.055804,0.685268,26.812500,0.957589,2654632400
1997-08-11,0.939732,0.944196,0.729911,23.250000,0.830357,1124057200
1997-08-18,0.832589,0.897321,0.812500,23.625000,0.843750,329554400
1997-08-25,0.843750,0.845982,0.767857,21.750000,0.776786,190204000
1997-09-01,0.785714,0.830357,0.783482,22.187500,0.792411,182355600
1997-09-08,0.794643,0.825893,0.758929,22.062500,0.787946,232951600
1997-09-15,0.781250,0.803571,0.767857,21.937500,0.783482,145499200
1997-09-22,0.790179,0.823661,0.750000,21.312500,0.761161,263760000
1997-09-29,0.774554,0.796875,0.763393,22.125000,0.790179,183979600
1997-10-06,0.792411,0.812500,0.756696,22.687500,0.810268,192290000
1997-10-13,0.812500,0.883929,0.709821,20.125000,0.718750,578292400
1997-10-20,0.718750,0.720982,0.589286,16.562500,0.591518,403326000
1997-10-27,0.598214,0.660714,0.566964,17.031199,0.608257,326575200
1997-11-03,0.627232,0.714286,0.609375,19.750000,0.705357,523605600
1997-11-10,0.750000,0.767857,0.625000,18.437500,0.658482,582836800
1997-11-17,0.674107,0.676339,0.638393,18.187500,0.649554,164301200
1997-11-24,0.627232,0.642857,0.602679,17.750000,0.633929,116127200
1997-12-01,0.631696,0.640625,0.555804,15.812500,0.564732,312054400
1997-12-08,0.555804,0.562500,0.495536,14.125000,0.504464,247254000
1997-12-15,0.504464,0.520089,0.473214,13.687500,0.488839,252369600
1997-12-22,0.495536,0.500000,0.462054,13.312500,0.475446,206004400
1997-12-29,0.475446,0.580357,0.455357,16.250000,0.580357,436293200
1998-01-05,0.589286,0.714286,0.526786,18.187500,0.649554,1291634400
1998-01-12,0.622768,0.712054,0.611607,18.812500,0.671875,637036400
1998-01-19,0.680804,0.705357,0.662946,19.500000,0.696429,248665200
1998-01-26,0.694196,0.703125,0.651786,18.312500,0.654018,196030800
1998-02-02,0.660714,0.667411,0.620536,18.500000,0.660714,412540800
1998-02-09,0.656250,0.709821,0.656250,19.500000,0.696429,385025200
1998-02-16,0.696429,0.747768,0.696429,20.000000,0.714286,350604800
1998-02-23,0.718750,0.852679,0.714286,23.625000,0.843750,690370800
1998-03-02,0.841518,0.883929,0.772321,24.437500,0.872768,723483600
1998-03-09,0.848214,0.973214,0.803571,27.125000,0.968750,953173200
1998-03-16,0.968750,0.973214,0.924107,26.375000,0.941964,366287600
1998-03-23,0.926339,1.000000,0.879464,26.937500,0.962054,484150800
1998-03-30,0.955357,0.993304,0.955357,27.062500,0.966518,275464000
1998-04-06,0.964286,0.964286,0.881696,25.625000,0.915179,258949600
1998-04-13,0.915179,1.058036,0.892857,27.937500,0.997768,900944800
1998-04-20,0.986607,1.053571,0.970982,27.937500,0.997768,460398400
1998-04-27,0.955357,1.008929,0.937500,28.000000,1.000000,300132000
1998-05-04,1.031250,1.093750,1.031250,30.437500,1.087054,677787600
1998-05-11,1.102679,1.129464,1.044643,29.562500,1.055804,418129600
1998-05-18,1.049107,1.066964,0.975446,27.875000,0.995536,259604800
1998-05-25,1.002232,1.008929,0.915179,26.625000,0.950893,299294800
1998-06-01,0.946429,0.986607,0.915179,26.875000,0.959821,230899200
1998-06-08,0.964286,1.035714,0.957589,28.125000,1.004464,258893600
1998-06-15,0.973214,1.020089,0.955357,27.062500,0.966518,177769200
1998-06-22,0.964286,1.029018,0.955357,28.187500,1.006696,235586400
1998-06-29,1.008929,1.073661,1.002232,29.000000,1.035714,227368400
1998-07-06,1.053571,1.200893,1.040179,32.062500,1.145089,578592000
1998-07-13,1.140625,1.361607,1.138393,36.875000,1.316964,1262447200
1998-07-20,1.305804,1.321429,1.207589,34.687500,1.238839,379635200
1998-07-27,1.223214,1.312500,1.178571,34.625000,1.236607,358184400
1998-08-03,1.223214,1.334821,1.187500,36.500000,1.303571,446600000
1998-08-10,1.296875,1.464286,1.294643,40.500000,1.446429,944851600
1998-08-17,1.464286,1.562500,1.392857,43.000000,1.535714,807030000
1998-08-24,1.551339,1.553571,1.218750,34.187500,1.220982,889680400
1998-08-31,1.241071,1.334821,1.093750,35.125000,1.254464,841831200
1998-09-07,1.357143,1.415179,1.276786,37.625000,1.343750,409164000
1998-09-14,1.366071,1.386161,1.270089,36.750000,1.312500,378492800
1998-09-21,1.274554,1.412946,1.261161,38.750000,1.383929,388214400
1998-09-28,1.419643,1.435268,1.218750,35.062500,1.252232,430880800
1998-10-05,1.214286,1.258929,1.017857,35.125000,1.254464,695637600
1998-10-12,1.339286,1.475446,1.267857,36.687500,1.310268,1325195200
1998-10-19,1.310268,1.363839,1.254464,35.500000,1.267857,490459200
1998-10-26,1.287946,1.390625,1.252232,37.125000,1.325893,509992000
1998-11-02,1.339286,1.406250,1.330357,38.062500,1.359375,664140400
1998-11-09,1.345982,1.361607,1.169643,35.687500,1.274554,970048800
1998-11-16,1.283482,1.328125,1.241071,35.312500,1.261161,417667600
1998-11-23,1.270089,1.314732,1.241071,35.062500,1.252232,338651600
1998-11-30,1.234375,1.316964,1.129464,32.750000,1.169643,934281600
1998-12-07,1.191964,1.214286,1.129464,33.750000,1.205357,730217600
1998-12-14,1.174107,1.263393,1.151786,35.187500,1.256696,565653200
1998-12-21,1.263393,1.446429,1.223214,39.250000,1.401786,735817600
1998-12-28,1.392857,1.482143,1.392857,40.937500,1.462054,405428800
1999-01-04,1.504464,1.674107,1.428571,45.000000,1.607143,1454854800
1999-01-11,1.633929,1.689732,1.428571,41.312500,1.475446,1289848000
1999-01-18,1.497768,1.511161,1.323661,38.750000,1.383929,564816000
1999-01-25,1.401786,1.484375,1.386161,41.187500,1.470982,472332000
1999-02-01,1.488839,1.497768,1.267857,36.312500,1.296875,541450000
1999-02-08,1.310268,1.419643,1.285714,37.687500,1.345982,681777600
1999-02-15,1.388393,1.388393,1.270089,37.187500,1.328125,364537600
1999-02-22,1.334821,1.412946,1.232143,34.812500,1.243304,441364000
1999-03-01,1.243304,1.261161,1.156250,33.187500,1.185268,574884800
1999-03-08,1.187500,1.238839,1.142857,33.187500,1.185268,540425200
1999-03-15,1.189732,1.287946,1.174107,33.500000,1.196429,470472800
1999-03-22,1.214286,1.256696,1.160714,33.250000,1.187500,515779600
1999-03-29,1.196429,1.325893,1.194196,36.062500,1.287946,451950800
1999-04-05,1.285714,1.368304,1.283482,36.750000,1.312500,516572000
1999-04-12,1.250000,1.323661,1.225446,35.437500,1.265625,931481600
1999-04-19,1.274554,1.408482,1.196429,39.187500,1.399554,896022400
1999-04-26,1.410714,1.683036,1.401786,46.000000,1.642857,1562652000
1999-05-03,1.645089,1.785714,1.526786,45.875000,1.638393,932209600
1999-05-10,1.669643,1.676339,1.555804,44.375000,1.584821,442218000
1999-05-17,1.562500,1.642857,1.517857,43.937500,1.569196,452079600
1999-05-24,1.558036,1.584821,1.462054,44.062500,1.573661,400719200
1999-05-31,1.607143,1.720982,1.571429,48.125000,1.718750,459818800
1999-06-07,1.718750,1.750000,1.651786,46.437500,1.658482,396956000
1999-06-14,1.660714,1.716518,1.611607,47.125000,1.683036,236238800
1999-06-21,1.678571,1.687500,1.502232,42.187500,1.506696,386304800
1999-06-28,1.515625,1.676339,1.513393,46.312500,1.654018,318561600
1999-07-05,1.640625,1.986607,1.636161,55.625000,1.986607,946677200
1999-07-12,1.982143,2.022321,1.832589,53.062500,1.895089,828758000
1999-07-19,1.926339,1.993304,1.825893,53.312500,1.904018,589330000
1999-07-26,1.888393,2.004464,1.816964,55.687500,1.988839,433655600
1999-08-02,1.986607,2.071429,1.861607,54.125000,1.933036,465085600
1999-08-09,1.940846,2.214286,1.915179,60.062504,2.145089,616098000
1999-08-16,2.136161,2.214286,2.078125,59.187504,2.113839,486102400
1999-08-23,2.120536,2.321429,2.118304,64.750000,2.312500,501079600
1999-08-30,2.321429,2.687500,2.214286,73.500000,2.625000,1072545600
1999-09-06,2.633929,2.783482,2.625000,77.437500,2.765625,684961200
1999-09-13,2.752232,2.825893,2.638393,76.937500,2.747768,429758000
1999-09-20,2.750000,2.861607,2.250000,64.937500,2.319196,1815256800
1999-09-27,2.370536,2.383929,2.051339,61.718704,2.204239,1135828400
1999-10-04,2.227679,2.486607,2.227679,65.562500,2.341518,766631600
1999-10-11,2.357143,2.707589,2.276786,74.562500,2.662946,1133896400
1999-10-18,2.638393,2.758929,2.444196,73.937500,2.640625,1023338400
1999-10-25,2.651786,2.895089,2.618304,80.125000,2.861607,539560000
1999-11-01,2.857143,3.156250,2.761161,88.312500,3.154018,450542400
1999-11-08,3.133929,3.490511,3.098214,90.625000,3.236607,721733600
1999-11-15,3.200893,3.383929,3.145089,92.437500,3.301339,383908000
1999-11-22,3.276786,3.410714,3.160714,95.062500,3.395089,273212800
1999-11-29,3.366071,4.127232,3.330357,115.000000,4.107143,785296400
1999-12-06,4.091518,4.214286,3.535714,103.000000,3.678571,704278400
1999-12-13,3.656807,3.660714,3.252232,100.000000,3.571429,636910400
1999-12-20,3.555804,3.734375,3.450893,103.500000,3.696429,287047600
1999-12-27,3.727679,3.729911,3.392857,102.812500,3.671875,267856400
2000-01-03,3.745536,4.017857,3.392857,99.500000,3.553571,763800800
2000-01-10,3.642857,3.651786,3.089286,100.437500,3.587054,836435600
2000-01-17,3.607143,4.339286,3.587054,111.312500,3.975446,845969600
2000-01-24,3.872768,4.078125,3.593750,101.625000,3.629464,517168400
2000-01-31,3.607143,3.928571,3.375000,108.000000,3.857143,596106000
2000-02-07,3.857143,4.183036,3.783482,108.750000,3.883929,416077200
2000-02-14,3.904018,4.283482,3.879464,111.250000,3.973214,438617200
2000-02-21,3.933036,4.254464,3.810268,110.375000,3.941964,380242800
2000-02-28,3.933036,4.716518,3.870536,128.000000,4.571429,602229600
2000-03-06,4.500000,4.611607,4.223214,125.749992,4.491071,320031600
2000-03-13,4.361607,4.517857,4.071429,125.000000,4.464286,464822400
2000-03-20,4.410714,5.370536,4.343750,138.687500,4.953125,576573200
2000-03-27,4.915179,5.169643,4.479911,135.812500,4.850446,385254800
2000-04-03,4.839286,4.982143,4.169643,131.750000,4.705357,487155200
2000-04-10,4.703125,4.741071,3.745536,111.875000,3.995536,723167200
2000-04-17,3.910714,4.651786,3.895089,118.875000,4.245536,510689200
2000-04-24,4.107143,4.598214,4.098214,124.062508,4.430804,444589600
2000-05-01,4.459821,4.508929,3.948661,113.125008,4.040179,409004400
2000-05-08,4.003346,4.060268,3.526786,107.625000,3.843750,463447600
2000-05-15,3.859375,3.895089,3.334821,94.000000,3.357143,657980400
2000-05-22,3.348214,3.348214,2.964286,86.375000,3.084821,634863600
2000-05-29,3.129464,3.562500,2.870536,92.562500,3.305804,710813600
2000-06-05,3.332589,3.517857,3.203125,95.750000,3.419643,419263600
2000-06-12,3.441964,3.444196,3.149554,91.187500,3.256696,367844400
2000-06-19,3.234375,4.116071,3.207589,103.375000,3.691964,514518200
2000-06-26,3.750000,3.964286,3.647321,52.375000,3.741071,300503000
2000-07-03,3.723214,3.941964,3.544643,54.437500,3.888393,227298400
2000-07-10,3.863836,4.330357,3.839286,57.687500,4.120536,404265400
2000-07-17,4.160714,4.205357,3.696429,53.562500,3.825893,424522000
2000-07-24,3.754464,3.803571,3.348214,48.312500,3.450893,341782000
2000-07-31,3.511157,3.687500,3.160714,47.375000,3.383929,264489400
2000-08-07,3.419643,3.504464,3.254464,47.687500,3.406250,308358400
2000-08-14,3.399550,3.745536,3.308036,50.000000,3.571429,218902600
2000-08-21,3.589286,4.107143,3.544643,56.812500,4.058036,323339800
2000-08-28,4.089286,4.544643,4.075893,63.437500,4.531250,396974200
2000-09-04,4.475443,4.580357,4.125000,58.875000,4.205357,266757400
2000-09-11,4.191964,4.312500,3.875000,55.234303,3.945307,375607400
